2.318833268472601183e+00,8.126202449396755512e-01,6.643135159011460011e+00
6.081303997078965295e+00,3.056456608368636196e-01,3.257757659704103581e+00
2.290178371713037730e+00,3.141981035834211511e-01,1.090595708130314367e+00
4.308172463158276067e+00,5.778716738736896508e-01,5.630557254687346358e+00
7.933877066154192192e+00,9.280964370759875459e-01,6.149542084745156068e+00
1.424916733605555041e+00,1.176052659444626891e-01,7.869716487288476614e+00
2.276117999705558503e+00,4.526502634194342622e-01,8.424343796016236396e+00
2.515921764157598162e+00,5.060384447504502337e-01,4.245096502915008507e+00
4.169102221173399236e+00,9.381636872020946427e-01,6.472805442253815933e+00
9.507146450655248771e+00,2.587438996773919753e-01,9.107843066903257068e+00
1.763480431899555834e+00,1.733932008875809783e-01,2.433314645907277196e+00
1.669333999750971742e+00,3.716727442424040406e-01,5.230844128830274720e+00
9.311329842798832246e+00,3.814341428420024993e-01,2.933855934762762629e+00
8.219997328597667519e+00,6.732509591872057886e-01,4.982995863786838342e+00
4.389992721985322532e+00,3.240575941564863283e-01,8.494963368135561410e+00
4.305153892002142157e+00,2.017100258488788989e-01,7.745784256204390594e+00
1.328073723565456943e+00,1.720197791367040485e-01,8.206269645944340496e+00
2.347924788064448265e+00,2.115593044799075062e-01,8.949367971078274309e+00
4.410461266139784620e+00,1.663467050108349277e-01,7.544449116628729968e+00
5.973259284455472162e+00,3.329881542891817148e-01,2.312566406242457351e+00
1.161958603287486236e+00,9.570695049612182315e-01,5.187014285236262623e+00
2.733620240665177281e+00,5.452700443466178548e-01,4.941550457996309653e+00
9.191459128348334673e+00,6.519580575655015142e-01,7.822208885735036255e+00
7.906084839653208185e+00,1.798898038605598049e-01,2.333962972205913644e+00
9.142747708890356151e+00,3.075969608317657422e-01,7.291319823729846661e+00
9.886026910592072170e+00,4.614093224348206901e-01,9.324391106499408721e+00
6.835852819297249638e+00,7.857995205018438734e-01,1.038445297263060230e+00
2.184060844849903482e+00,1.920800389895236382e-01,2.503582305087665993e+00
6.471508751770245205e+00,1.050811512875537979e-01,2.582125262168897706e+00
7.416106410418880301e+00,8.593673211998598127e-01,5.230958697266252955e+00
1.341472237209953011e+00,1.847790632127513932e-01,9.906647819078225226e+00
6.793773800534254725e+00,4.542254607979164804e-01,6.413634144971784856e+00
8.322689070888223739e+00,7.304092357021545467e-01,6.914574595943259183e+00
6.567990786193011132e+00,2.080639533465741819e-01,8.220099618948806253e+00
8.248250431467045729e+00,8.990663938729401838e-01,1.398129858917283919e+00
7.062138823028360157e+00,4.926411258428509132e-01,5.428991048468942537e+00
5.105875525966352413e+00,2.058951690562831893e-01,5.207401315883497972e+00
2.354754063122807661e+00,1.563168320726028571e-01,7.804688431795106851e+00
4.485160755676702138e+00,5.878735367376185517e-01,4.806813437726698446e+00
9.265464504277892033e+00,8.170549354291073429e-01,1.593050710912986778e+00
1.720620313970917969e+00,6.320617650813836752e-01,9.601350222978064508e+00
2.261914117824538994e+00,9.899297027122128112e-01,5.649099855249303914e+00
5.938918843238903733e+00,9.921717225983559540e-01,1.791925282940764141e+00
6.887107671726298008e+00,5.249592111136358596e-01,6.344144288048444658e+00
9.459772879667365686e+00,6.861473246997402686e-01,4.482831392379715396e+00
8.924695792613309919e+00,2.981709768263357541e-01,6.819784536982088419e+00
7.675329462626538479e+00,2.941064675544736717e-01,6.981581425378992733e+00
6.572689378182133169e+00,9.594821661473650343e-01,8.006288257734139435e+00
3.658226192298429602e+00,6.215318270518652710e-01,6.964971828096456541e+00
1.352454135090465748e+00,8.950645284608337304e-01,3.266061390524597652e+00
4.926850007023843681e+00,7.464478321310235032e-01,7.032150191486376656e+00
5.716419456612488403e+00,6.202565033657325699e-01,4.521003726470453898e+00
2.163629002675811819e+00,4.076692304387886656e-01,3.336807025048187381e+00
5.068709106723842339e+00,7.187575367350879096e-01,4.818088982734289871e+00
7.866739917069081045e+00,2.001603789067622485e-01,5.933121421422241859e+00
2.827478279818790519e+00,4.918390887392314337e-01,2.349132224728303964e+00
6.778009184055888703e+00,4.363084923659211745e-01,1.240934135982528996e+00
4.152793102417263071e+00,7.476783335099422834e-01,9.452731402482818623e+00
5.998398512604098620e+00,9.671614502600531793e-01,9.887304724285945312e+00
2.197385719266618853e+00,3.071852584296624888e-01,9.760655469042944787e+00
9.666039733128767963e+00,9.527516063864915896e-01,5.816592062515161032e+00
9.099579824155410890e+00,4.166285466486859823e-01,7.712239368258718031e+00
3.847455171856712930e+00,3.233490952331525836e-01,3.059347727807739670e+00
8.163136380894950861e+00,6.334465041636133664e-01,5.793654897959057415e+00
6.584330072304086734e+00,6.588690145957865063e-01,2.375886628836921144e+00
3.517101316954229784e+00,5.697502490088107718e-01,5.427671698419549884e+00
2.056500466912773106e+00,3.030034913565708976e-01,3.897271119474474688e+00
8.632915104318321653e+00,8.273723662716205851e-01,1.461744109791103696e+00
5.817864766472756521e+00,4.398066430104684565e-01,6.791928258797725881e+00
8.825896660549769734e+00,2.052536254566048046e-01,1.321163750355027311e+00
2.639387958037691106e+00,5.270289886040993022e-01,5.356701891086732559e+00
6.960017004847078859e+00,4.665743157129014218e-01,8.609696246117170659e+00
2.035747456311367110e+00,9.483584340819970482e-01,8.340260781679070590e+00
1.840572119020284392e+00,7.371216207078516991e-01,7.812429574968569490e+00
2.449078515054794014e+00,8.115545257627394538e-01,6.488976988917501743e+00
3.851991557935112720e+00,9.353536863236866505e-01,8.340575858453838975e+00
2.494782952586347857e+00,6.959729813595354475e-01,2.320903824246291158e+00
1.694990659240982467e+00,7.822518237102367156e-01,4.318218027209170806e+00
8.361234724174813948e+00,3.423720520066806383e-01,2.738748880444515699e+00
5.117865472528338344e+00,1.560620478073558581e-01,7.271806741008542296e+00
3.520895878010518398e+00,3.277938594095801128e-01,2.745167807007148575e+00
1.585476604884648921e+00,7.612635739612980679e-01,2.283461354679233501e+00
3.663687970888969136e+00,4.007564120370069594e-01,1.255254269111444998e+00
5.573932005543714929e+00,6.969853398998809846e-01,5.804089462844103764e+00
7.485744508720457269e+00,7.483205231475663632e-01,4.691231231865685913e+00
3.556879498879881751e+00,7.961914715943215759e-01,9.663598497658075104e+00
4.488856079534186527e+00,2.023451662168692933e-01,8.041227374026313157e+00
8.786644607367930959e+00,2.565059950773578290e-01,7.364768000165440753e+00
3.852469538215449241e+00,3.581254863659827370e-01,2.149390634388422594e+00
7.767227081374906028e+00,2.995157259283874884e-01,7.406705757251344835e+00
5.164326748612730000e+00,2.252091486508313867e-01,2.867956626354708050e+00
8.558449275743587492e+00,4.894733010561194142e-01,7.454526438065254723e+00
4.185391934049703444e+00,1.552567861444441311e-01,2.517977360009508558e+00
3.294196875914553679e+00,2.727011604906361963e-01,1.113620096596565689e+00
1.846358710326825747e+00,6.373729432331961542e-01,9.339363139372274247e+00
6.451629208087593881e+00,6.928833470318817023e-01,2.939631659722826029e+00
7.577617966856882603e+00,7.899075099084860163e-01,3.504309034262192757e+00
1.388428270012076915e+00,9.863054821748277190e-01,2.829596838748970722e+00
1.519985643393856556e+00,2.608609903961486842e-01,4.947232005637570929e+00
8.865098797184760571e+00,8.946281584822448618e-01,1.364183231073167857e+00
9.427377957888246840e+00,3.140728331790267336e-01,3.902307119660107126e+00
4.993320767589112030e+00,7.942888942038760502e-01,8.989721936158904469e+00
2.359005638159339391e+00,6.858115754411264753e-01,6.626913677659420188e+00
5.069904161781969343e+00,1.923548158930598329e-01,7.762587934535128298e+00
6.330925794920878147e+00,5.267411802056120029e-01,2.564892277995624248e+00
2.107682368080292079e+00,1.185796844741851541e-01,8.704716554107903903e+00
9.616186055924975662e+00,7.660963329041504677e-01,9.920062457952838031e+00
7.113664611948363969e+00,4.426643680842544670e-01,3.389026297294670975e+00
2.908362822719593233e+00,1.312269084656888241e-01,2.366959212298276327e+00
9.552502855637268198e+00,6.701272699343790995e-01,8.159716682069271698e+00
4.937208284916456691e+00,8.093414052560247152e-01,2.815281869822182870e+00
1.440654626842096553e+00,1.259440821522395115e-01,1.314610630815560510e+00
8.776650832879374420e+00,5.353747729294712210e-01,5.922620532559597528e+00
4.008996952958810311e+00,5.972504142545239647e-01,8.834059036235206719e+00
1.650920492936805095e+00,4.963392843493277251e-01,4.563123755782014790e+00
5.245292391105877527e+00,8.255995981431644148e-01,2.548396231232672893e+00
6.194093973202114078e+00,7.159894927707627366e-01,7.044286793605049724e+00
5.151253176496008557e+00,7.304904491566891478e-01,7.699284611010446255e+00
7.619975296840816981e+00,5.605269655415620056e-01,3.347807753550803511e+00
2.506632358437158814e+00,2.707502227178006926e-01,2.730332961025357719e+00
7.460114323519221990e+00,3.209254921713404762e-01,2.320369892177254201e+00
2.914718349540790676e+00,8.199794277014565980e-01,1.077757300936377227e+00
5.510212242453457421e+00,6.549269698273908480e-01,1.158280891952079950e+00
8.055239621310219533e+00,1.222523403512985468e-01,4.413103802464220848e+00
7.605872548560610014e+00,9.215580791417160578e-01,7.020111649953750366e+00
3.681985655198780627e+00,2.376019068497519648e-01,6.754594523138709228e+00
8.728211678348866798e+00,2.347326813603771989e-01,3.525262960655250577e+00
4.275783642336390855e+00,8.512194988408657848e-01,8.630648734156093127e+00
4.639140593351415376e+00,8.802447368512138492e-01,3.435461858094540410e+00
5.662694112447524297e+00,2.736359827744923034e-01,1.707027258742654485e+00
5.541948549801116286e+00,5.801618836507311805e-01,8.574627525531656858e+00
5.375411892683244375e+00,1.651137220341979406e-01,9.296846286725006792e+00
9.157088565905157296e+00,6.280843794806190150e-01,8.280090426126745839e+00
7.473533994680103376e+00,8.487911843476756424e-01,9.491179248076639041e+00
6.158795458132938272e+00,1.250685328242426009e-01,7.634374188202725620e+00
8.249156865732444999e+00,6.774865222208049653e-01,1.129094516202552301e+00
5.446492541655929998e+00,5.881472374699816541e-01,4.849435264282043079e+00
7.863794776185644153e+00,3.153026775591003528e-01,1.468907189619534037e+00
2.808256819196262466e+00,7.444786231881116434e-01,5.594474384161553182e+00
9.723070398388621527e+00,5.963428376420570887e-01,3.156581815541931402e+00
6.282531426730415092e+00,8.457594470974325596e-01,4.662804187612837659e+00
4.921470677146606576e+00,4.740155770755516418e-01,6.025459527880649091e+00
8.521344499389090998e+00,4.576554552399294540e-01,8.616578545075867623e+00
1.844862508014259550e+00,2.424242139732570300e-01,4.611382697664048180e+00
2.242843823344125909e+00,2.973555012723918534e-01,2.037209172551719405e+00
5.122335440622848957e+00,2.094501222360785619e-01,5.346407325417977141e+00
8.005667670742084852e+00,3.211115955679771372e-01,4.243968158036574678e+00
9.842158751250801529e+00,8.307021325812267154e-01,3.056088125972454606e+00
1.986792951889390757e+00,8.213618679687849644e-01,9.070321769549344992e+00
2.196912325874966321e+00,8.629066462413411687e-01,6.774909121743001528e+00
9.222541742946665622e+00,6.185618939754017331e-01,8.295931160836016005e+00
6.914790487015202380e+00,3.117573377315784877e-01,4.029053446173969100e+00
5.386956610809224166e+00,3.919705180036751058e-01,7.835919827145018779e+00
2.020149486219488644e+00,8.868565714831827540e-01,2.157329150278947338e+00
6.924129410819582553e+00,4.025118757122372326e-01,5.054664257899453617e+00
3.174159621459499814e+00,2.773869542996509341e-01,8.466347889924120906e+00
3.045424126276382371e+00,3.992198062660297087e-01,8.425557216374183866e+00
6.367320358786924039e+00,4.217032874879825810e-01,8.367370068196287036e+00
8.627115447163884454e+00,3.514233500269270394e-01,1.701632941284600964e+00
9.412270772061239299e+00,5.744045586906624257e-01,5.884459341795499121e+00
1.384662983859163754e+00,8.240366287429132797e-01,5.258271579776131688e+00
2.173857194657522030e+00,5.948657301697242161e-01,3.061530359264846179e+00
4.031898556775289855e+00,1.742817144117078110e-01,8.009563656587504354e+00
6.022624991459926136e+00,2.468659877658748170e-01,7.745200296723215416e+00
5.731334363231726847e+00,7.342248475186043954e-01,3.062588886370417818e+00
3.684008914703011506e+00,8.356033398071187612e-01,8.802019120537977415e+00
2.452622193201903222e+00,1.362259718625763449e-01,1.621899863850927437e+00
7.356270730874900465e+00,6.350130754805580757e-01,8.788019814751567793e+00
1.751943893453857370e+00,7.974951205026271639e-01,8.717675403350625629e+00
7.402913970740033989e+00,3.897144930526699191e-01,3.984408217015513287e+00
5.097661541098754689e+00,3.395484320258235211e-01,4.753640500150993375e+00
6.893007771842540876e+00,2.194662356216108001e-01,8.302721405617067063e+00
3.989055038862427960e+00,7.551325480609510921e-01,8.196797224209745991e+00
3.784148289670303367e+00,7.284518536644171149e-01,9.013737351924373087e+00
4.919682470602857904e+00,2.414417459119438669e-01,9.357837456159584733e+00
3.017738865815431826e+00,1.545481410322753213e-01,2.351518365440635527e+00
9.488981392607753307e+00,2.560877277494958415e-01,3.746068423800515745e+00
2.285484646271671583e+00,6.521679610739709032e-01,5.685396828654571522e+00
8.246619637690344007e+00,1.967155274052234115e-01,2.636432152558735531e+00
5.130122579731386523e+00,6.482932842914693738e-01,7.595286126343362199e+00
6.175336146140979032e+00,8.889191589890204082e-01,7.031455241266954204e+00
6.793824714420570565e+00,9.300604936251046784e-01,3.892051614921059333e+00
3.716776737189114055e+00,7.061789478592799263e-01,2.903448306201211526e+00
3.736150049360251302e+00,8.548399541608204810e-01,6.337659830201083366e+00
2.155747747176453899e+00,9.664058517525868641e-01,9.988695668261112104e+00
1.510648706033552058e+00,1.280220197490938849e-01,5.560444849503634046e+00
7.110681568467656533e+00,8.364487400646083426e-01,4.215204809395019403e+00
5.593769262769464845e+00,7.294625213649136297e-01,4.940045833011297738e+00
7.379649109434339493e+00,3.172423200773241136e-01,7.977909898246053899e+00
4.166301210508217778e+00,7.118622858549612520e-01,8.198512528052846804e+00
4.856919881694649277e+00,5.406960234803903642e-01,9.810052906833577779e+00
3.272402758415820401e+00,3.941290287827408090e-01,7.053083687833044735e+00
6.806593160923799068e+00,7.751628723888472905e-01,8.489236569722036663e+00
9.325778512185046054e+00,3.880073566063639845e-01,7.700309985416288860e+00
1.131630237778608716e+00,8.624571674608850769e-01,1.123762453270032546e+00
8.727755463864141916e+00,9.325324976661716336e-01,8.835091238569827254e+00
2.389418891052324856e+00,2.273038766560560031e-01,9.898381567926291424e+00
6.833982690256483750e+00,3.929004822328134860e-01,2.328925584256930748e+00
5.753252939604267091e+00,2.162176975744969365e-01,8.074772322558763094e+00
6.360770652438591632e+00,5.200686859830364606e-01,2.403731625343823008e+00
4.113959242642469150e+00,5.380316553369843824e-01,8.895440252838408668e+00
9.983257559603192277e+00,4.688919699552757114e-01,6.438935645415742037e+00
5.981796562821839913e+00,7.525762850370291135e-01,6.237841711676932910e+00
4.601315043968236651e+00,9.385225789050950507e-01,9.427676765315421648e+00
9.731041822692994003e+00,4.843953789427088985e-01,6.657217482200525893e+00
7.238139998137224751e+00,3.314754150953812539e-01,6.838592642607821404e+00
8.835381474119287759e+00,2.788172857727173048e-01,9.469388591735727445e+00
7.819715295746445527e+00,3.194258403439617089e-01,1.553822595970300924e+00
1.579067184308525551e+00,6.524580247451650106e-01,7.294646591538543667e+00
4.866643372540787382e+00,4.849676615691229653e-01,7.925852658890670810e+00
7.955371616145791691e+00,3.465124985727880969e-01,9.371018619954789131e+00
1.604258000078754076e+00,8.180767249530760399e-01,2.772650223788393209e+00
5.221966961371677485e+00,7.512555499890564148e-01,2.200368069870401122e+00
7.161320081564712225e+00,6.237254177960319668e-01,9.326805210459964357e+00
7.830063161321286991e+00,5.357956794385079213e-01,5.906186805094942649e+00
5.294491359008064002e+00,6.648211610353288448e-01,5.069923485223354120e+00
5.529546806027313188e+00,6.480164840642933521e-01,7.820661606083779027e+00
9.788198503459748068e+00,1.257160070246849393e-01,6.539180939158582895e+00
9.009776122401142118e+00,7.070313749374189660e-01,3.926609612881574840e+00
1.027010561720546278e+00,2.371354270253913654e-01,6.594671520343077908e+00
1.189515976264757580e+00,6.648934979742864293e-01,9.607549099104405244e+00
3.411376813968164612e+00,6.265207552586486983e-01,1.861026114700385259e+00
1.288012118555498464e+00,1.300615076136446280e-01,4.325696508465072476e+00
1.335631156882612247e+00,4.518543885777860369e-01,3.467550451131163669e+00
6.060347472315000594e+00,2.269849684530984846e-01,2.801104146867753109e+00
6.895561640949984472e+00,4.065654231348347913e-01,3.313185668484890822e+00
4.089645934830640428e+00,7.887983783033717389e-01,7.607081102892633062e+00
4.886974620112750856e+00,9.384566279278722112e-01,4.613864401576420526e+00
4.354421978251631131e+00,2.325083711757877925e-01,7.593004567762936752e+00
3.375750301925396268e+00,3.341547105764660075e-01,2.123294001528968078e+00
2.554653396718664204e+00,3.040218182227830690e-01,2.812615704362210867e+00
6.953161299790894034e+00,2.069464472675121014e-01,4.614369020678341649e+00
1.513369045454573181e+00,5.241859602152298958e-01,5.900192237048274890e+00
6.070075296561884493e+00,9.687484567177983008e-01,1.865005777208943449e+00
6.874850385107736273e+00,8.332625654650258618e-01,1.002011667634911340e+00
7.174590762615665973e+00,7.400630582538353375e-01,6.585917226561939231e+00
1.869257494159615174e+00,7.581803085867714342e-01,1.944156122608974968e+00
2.850535772874642326e+00,8.939551644793173324e-01,1.486307559377114673e+00
8.357408420971903951e+00,2.737566992376393449e-01,1.980972153202070318e+00
7.544174240637726570e+00,4.301059250041459059e-01,7.465653312641666872e+00
9.116303672376686151e+00,3.608628873490996591e-01,9.440690542472824021e+00
6.765115480037736440e+00,2.595397963895259563e-01,9.836201611416729662e+00
8.211049141120209782e+00,4.052984970759411221e-01,3.762941885314642576e+00
5.906877388745057189e+00,4.583496620336094951e-01,5.711284531457765823e+00
9.612596540909537524e+00,2.299483163917142303e-01,2.962609797292563130e+00
1.544831699752575727e+00,7.818759037283674607e-01,7.458183917424837439e+00
5.694017188314520972e+00,5.043568093172322575e-01,2.864983801512628325e+00
8.966436391845579834e+00,4.005967379243537962e-01,1.577519835198039289e+00
9.250505517870664107e+00,4.229927034454471491e-01,9.052197202791155917e+00
2.653743395554219564e+00,5.198310333531330762e-01,3.706433776395498647e+00
9.070101563408087486e+00,3.522447119250858849e-01,1.214602066221844634e+00
6.730631771867546576e+00,5.983505964497694007e-01,9.646102630748751849e+00
6.046451066314257439e+00,1.128362221555729988e-01,7.071338532367097862e+00
4.395838338334491446e+00,1.617656666282145939e-01,2.664752787088072949e+00
8.494276713956681490e+00,3.552189117552181363e-01,3.138851713099629404e+00
9.644979585877765160e+00,2.051522455747101792e-01,1.451770535553566610e+00
3.153595761542574039e+00,1.651575942973390609e-01,1.742195219531957662e+00
6.558655791510145328e+00,7.354117528186452368e-01,2.890619992926902526e+00
9.082616115390640843e+00,8.022252100960501897e-01,7.886357821887490793e+00
3.625126696311461671e+00,7.608289671249386377e-01,5.710339176355159196e+00
9.349278234763657380e+00,3.944774362070592177e-01,9.262452841865233211e+00
9.191054757930430696e+00,9.789411516695569748e-01,4.785143941664607325e+00
6.740900580145461340e+00,4.332107966378062613e-01,6.570678416916101661e+00
5.981866292881438341e+00,9.252855134471615894e-01,9.437149293913185133e+00
4.329832746870305726e+00,3.985410263787263485e-01,9.441724042118739391e+00
3.296933120781725624e+00,5.183600826561314268e-01,8.444085644273483737e+00
6.142967735224127424e+00,7.133244894697584604e-01,9.707977207378343465e+00
8.869529554500935831e+00,6.051313566637460672e-01,8.330737283304365803e+00
3.166436881838713191e+00,9.818895819041851825e-01,7.211669674978438138e+00
4.759312731433670507e+00,8.115374127248126124e-01,4.000245777745250919e+00
9.840302337227669227e+00,9.595537598256649314e-01,1.253279176661781014e+00
8.925244992448799763e+00,8.232035213275236130e-01,1.876555138118947363e+00
3.772418695741017292e+00,6.810333636636543009e-01,5.632175940755229426e+00
7.593532263869095189e+00,9.573470760799783763e-01,5.062395809306670103e+00
5.354904844546282128e+00,3.880204472170769581e-01,4.299491243725354295e+00
5.230362676872946537e+00,5.749374357115437650e-01,7.512242250735390314e+00
3.963204284566814284e+00,2.390839787611958034e-01,7.207753843681167005e+00
4.658640807691082131e+00,9.899507451317220985e-01,1.837649087949511983e+00
2.842645197237112953e+00,9.057115765655295858e-01,2.929262747803413891e+00
9.486659605122435224e+00,2.373585345344062236e-01,5.595655338085085084e+00
5.695049849517113572e+00,4.053702594655592684e-01,1.709311796945466089e+00
8.990071771205389695e+00,8.343556190443673914e-01,5.117782827166204918e+00
1.065860708313582705e+00,3.650623356356289539e-01,5.071676795107914693e+00
1.635220885604597552e+00,1.419646902738299354e-01,4.796661978334928023e+00
8.166527190834852235e+00,9.647493139356849712e-01,7.909851410528007776e+00
8.933322489354784679e+00,6.481734638000057336e-01,1.193774532564837898e+00
8.773633622864963399e+00,2.477827627549598344e-01,9.145392867309794838e+00
1.019808125826227707e+00,7.577039504597439246e-01,1.502535128279840482e+00
3.234490117470369519e+00,4.660288944420878376e-01,4.707985704881184397e+00
6.437373540983278630e+00,1.930687544175724302e-01,3.682584615065485067e+00
2.800774405339976347e+00,1.423419247986656699e-01,6.986079142816250531e+00
