2.119	0.9614E+25
2.204	0.9553E+25
2.293	0.9490E+25
2.385	0.9426E+25
2.481	0.9360E+25
2.581	0.9292E+25
2.686	0.9223E+25
2.794	0.9153E+25
2.906	0.9081E+25
3.024	0.9006E+25
3.145	0.8931E+25
3.272	0.8854E+25
3.404	0.8775E+25
3.541	0.8694E+25
3.684	0.8612E+25
3.833	0.8528E+25
3.987	0.8442E+25
4.148	0.8355E+25
4.315	0.8266E+25
4.489	0.8175E+25
4.670	0.8083E+25
4.858	0.7990E+25
5.054	0.7895E+25
5.257	0.7798E+25
5.469	0.7700E+25
5.690	0.7601E+25
5.919	0.7501E+25
6.158	0.7399E+25
6.406	0.7296E+25
6.664	0.7192E+25
6.933	0.7087E+25
7.212	0.6981E+25
7.503	0.6874E+25
7.805	0.6767E+25
8.120	0.6658E+25
8.447	0.6549E+25
8.788	0.6440E+25
9.142	0.6329E+25
9.510	0.6219E+25
9.894	0.6108E+25
10.29	0.5997E+25
10.71	0.5886E+25
11.14	0.5775E+25
11.59	0.5664E+25
12.05	0.5553E+25
12.54	0.5442E+25
13.05	0.5331E+25
13.57	0.5221E+25
14.12	0.5111E+25
14.69	0.5002E+25
15.28	0.4894E+25
15.90	0.4786E+25
16.54	0.4679E+25
17.20	0.4573E+25
17.90	0.4467E+25
18.62	0.4363E+25
19.37	0.4259E+25
20.15	0.4157E+25
20.96	0.4056E+25
21.81	0.3956E+25
22.69	0.3857E+25
23.60	0.3759E+25
24.55	0.3663E+25
25.54	0.3569E+25
26.57	0.3475E+25
27.64	0.3383E+25
28.75	0.3293E+25
29.91	0.3204E+25
31.12	0.3116E+25
32.37	0.3030E+25
33.68	0.2946E+25
35.04	0.2863E+25
36.45	0.2782E+25
37.92	0.2702E+25
39.45	0.2624E+25
41.04	0.2548E+25
42.69	0.2473E+25
44.41	0.2400E+25
46.20	0.2328E+25
48.06	0.2258E+25
50.00	0.2190E+25
 
 
E/N (Td)	Diffusion coefficient *N (1/m/s)
1.000	0.2831E+25
1.040	0.2837E+25
1.082	0.2843E+25
1.126	0.2849E+25
1.171	0.2854E+25
1.218	0.2860E+25
1.268	0.2866E+25
1.319	0.2871E+25
1.372	0.2877E+25
1.427	0.2883E+25
1.485	0.2888E+25
1.544	0.2894E+25
1.607	0.2899E+25
1.671	0.2904E+25
1.739	0.2910E+25
1.809	0.2915E+25
1.882	0.2920E+25
1.958	0.2926E+25
2.037	0.2931E+25
2.119	0.2936E+25
2.204	0.2942E+25
2.293	0.2947E+25
2.385	0.2952E+25
2.481	0.2957E+25
2.581	0.2962E+25
2.686	0.2967E+25
2.794	0.2972E+25
2.906	0.2977E+25
3.024	0.2982E+25
3.145	0.2987E+25
3.272	0.2992E+25
3.404	0.2997E+25
3.541	0.3001E+25
3.684	0.3006E+25
3.833	0.3010E+25
3.987	0.3014E+25
4.148	0.3019E+25
4.315	0.3023E+25
4.489	0.3027E+25
4.670	0.3030E+25
4.858	0.3034E+25
5.054	0.3037E+25
5.257	0.3041E+25
5.469	0.3044E+25
5.690	0.3046E+25
5.919	0.3049E+25
6.158	0.3051E+25
6.406	0.3054E+25
6.664	0.3055E+25
6.933	0.3057E+25
7.212	0.3058E+25
7.503	0.3059E+25
7.805	0.3060E+25
8.120	0.3060E+25
8.447	0.3060E+25
8.788	0.3060E+25
9.142	0.3059E+25
9.510	0.3058E+25
9.894	0.3057E+25
10.29	0.3055E+25
10.71	0.3053E+25
11.14	0.3050E+25
11.59	0.3047E+25
12.05	0.3044E+25
12.54	0.3040E+25
13.05	0.3035E+25
13.57	0.3031E+25
14.12	0.3025E+25
14.69	0.3020E+25
15.28	0.3013E+25
15.90	0.3007E+25
16.54	0.2999E+25
17.20	0.2992E+25
17.90	0.2984E+25
18.62	0.2975E+25
19.37	0.2966E+25
20.15	0.2956E+25
20.96	0.2946E+25
21.81	0.2936E+25
22.69	0.2925E+25
23.60	0.2913E+25
24.55	0.2901E+25
25.54	0.2889E+25
26.57	0.2876E+25
27.64	0.2862E+25
28.75	0.2849E+25
29.91	0.2834E+25
31.12	0.2820E+25
32.37	0.2804E+25
33.68	0.2789E+25
35.04	0.2773E+25
36.45	0.2757E+25
37.92	0.2740E+25
39.45	0.2723E+25
41.04	0.2705E+25
42.69	0.2688E+25
44.41	0.2670E+25
46.20	0.2651E+25
48.06	0.2632E+25
50.00	0.2613E+25
 
 
E/N (Td)	Energy mobility *N (1/m/V/s)
1.000	0.1727E+26
1.040	0.1719E+26
1.082	0.1712E+26
1.126	0.1705E+26
1.171	0.1697E+26
1.218	0.1689E+26
1.268	0.1682E+26
1.319	0.1674E+26
1.372	0.1665E+26
1.427	0.1657E+26
1.485	0.1648E+26
1.544	0.1640E+26
1.607	0.1631E+26
1.671	0.1622E+26
1.739	0.1612E+26
1.809	0.1602E+26
1.882	0.1592E+26
1.958	0.1582E+26
2.037	0.1572E+26
2.119	0.1561E+26
2.204	0.1550E+26
2.293	0.1539E+26
2.385	0.1527E+26
2.481	0.1516E+26
2.581	0.1504E+26
2.686	0.1491E+26
2.794	0.1478E+26
2.906	0.1466E+26
3.024	0.1452E+26
3.145	0.1439E+26
3.272	0.1425E+26
3.404	0.1411E+26
3.541	0.1396E+26
3.684	0.1382E+26
3.833	0.1367E+26
3.987	0.1351E+26
4.148	0.1336E+26
4.315	0.1320E+26
4.489	0.1304E+26
4.670	0.1288E+26
4.858	0.1271E+26
5.054	0.1255E+26
5.257	0.1238E+26
5.469	0.1221E+26
5.690	0.1203E+26
5.919	0.1186E+26
6.158	0.1168E+26
6.406	0.1150E+26
6.664	0.1132E+26
6.933	0.1114E+26
7.212	0.1096E+26
7.503	0.1077E+26
7.805	0.1059E+26
8.120	0.1040E+26
8.447	0.1022E+26
8.788	0.1003E+26
9.142	0.9843E+25
9.510	0.9656E+25
9.894	0.9469E+25
10.29	0.9282E+25
10.71	0.9095E+25
11.14	0.8909E+25
11.59	0.8724E+25
12.05	0.8539E+25
12.54	0.8355E+25
13.05	0.8172E+25
13.57	0.7990E+25
14.12	0.7809E+25
14.69	0.7630E+25
15.28	0.7452E+25
15.90	0.7276E+25
16.54	0.7102E+25
17.20	0.6929E+25
17.90	0.6759E+25
18.62	0.6590E+25
19.37	0.6424E+25
20.15	0.6259E+25
20.96	0.6097E+25
21.81	0.5938E+25
22.69	0.5780E+25
23.60	0.5626E+25
24.55	0.5473E+25
25.54	0.5324E+25
26.57	0.5177E+25
27.64	0.5032E+25
28.75	0.4890E+25
29.91	0.4751E+25
31.12	0.4615E+25
32.37	0.4481E+25
33.68	0.4350E+25
35.04	0.4222E+25
36.45	0.4097E+25
37.92	0.3974E+25
39.45	0.3855E+25
41.04	0.3738E+25
42.69	0.3623E+25
44.41	0.3512E+25
46.20	0.3403E+25
48.06	0.3297E+25
50.00	0.3193E+25
 
 
E/N (Td)	Energy diffusion coef. D*N (1/m/s)
1.000	0.3176E+25
1.040	0.3181E+25
1.082	0.3187E+25
1.126	0.3192E+25
1.171	0.3197E+25
1.218	0.3203E+25
1.268	0.3208E+25
1.319	0.3213E+25
1.372	0.3218E+25
1.427	0.3223E+25
1.485	0.3228E+25
1.544	0.3233E+25
1.607	0.3237E+25
1.671	0.3242E+25
1.739	0.3247E+25
1.809	0.3251E+25
1.882	0.3256E+25
1.958	0.3260E+25
2.037	0.3265E+25
2.119	0.3269E+25
2.204	0.3273E+25
2.293	0.3277E+25
2.385	0.3281E+25
2.481	0.3285E+25
2.581	0.3288E+25
2.686	0.3292E+25
2.794	0.3295E+25
2.906	0.3298E+25
3.024	0.3301E+25
3.145	0.3303E+25
3.272	0.3306E+25
3.404	0.3308E+25
3.541	0.3310E+25
3.684	0.3312E+25
3.833	0.3314E+25
3.987	0.3315E+25
4.148	0.3316E+25
4.315	0.3316E+25
4.489	0.3317E+25
4.670	0.3316E+25
4.858	0.3316E+25
5.054	0.3315E+25
5.257	0.3314E+25
5.469	0.3312E+25
5.690	0.3310E+25
5.919	0.3307E+25
6.158	0.3305E+25
6.406	0.3301E+25
6.664	0.3297E+25
6.933	0.3293E+25
7.212	0.3288E+25
7.503	0.3282E+25
7.805	0.3276E+25
8.120	0.3269E+25
8.447	0.3262E+25
8.788	0.3254E+25
9.142	0.3246E+25
9.510	0.3237E+25
9.894	0.3227E+25
10.29	0.3217E+25
10.71	0.3206E+25
11.14	0.3195E+25
11.59	0.3183E+25
12.05	0.3170E+25
12.54	0.3157E+25
13.05	0.3143E+25
13.57	0.3129E+25
14.12	0.3114E+25
14.69	0.3098E+25
15.28	0.3082E+25
15.90	0.3065E+25
16.54	0.3048E+25
17.20	0.3030E+25
17.90	0.3012E+25
18.62	0.2993E+25
19.37	0.2974E+25
20.15	0.2954E+25
20.96	0.2933E+25
21.81	0.2912E+25
22.69	0.2891E+25
23.60	0.2869E+25
24.55	0.2847E+25
25.54	0.2824E+25
26.57	0.2801E+25
27.64	0.2778E+25
28.75	0.2754E+25
29.91	0.2730E+25
31.12	0.2706E+25
32.37	0.2681E+25
33.68	0.2657E+25
35.04	0.2631E+25
36.45	0.2606E+25
37.92	0.2581E+25
39.45	0.2555E+25
41.04	0.2529E+25
42.69	0.2503E+25
44.41	0.2477E+25
46.20	0.2451E+25
48.06	0.2425E+25
50.00	0.2398E+25
 
 
E/N (Td)	Total collision freq. /N (m3/s)
1.000	0.1228E-13
1.040	0.1232E-13
1.082	0.1235E-13
1.126	0.1238E-13
1.171	0.1242E-13
1.218	0.1245E-13
1.268	0.1249E-13
1.319	0.1252E-13
1.372	0.1256E-13
1.427	0.1260E-13
1.485	0.1264E-13
1.544	0.1267E-13
1.607	0.1271E-13
1.671	0.1276E-13
1.739	0.1280E-13
1.809	0.1284E-13
1.882	0.1289E-13
1.958	0.1293E-13
2.037	0.1298E-13
2.119	0.1303E-13
2.204	0.1308E-13
2.293	0.1313E-13
2.385	0.1319E-13
2.481	0.1325E-13
2.581	0.1330E-13
2.686	0.1337E-13
2.794	0.1343E-13
2.906	0.1350E-13
3.024	0.1357E-13
3.145	0.1364E-13
3.272	0.1371E-13
3.404	0.1379E-13
3.541	0.1388E-13
3.684	0.1396E-13
3.833	0.1405E-13
3.987	0.1415E-13
4.148	0.1424E-13
4.315	0.1435E-13
4.489	0.1445E-13
4.670	0.1456E-13
4.858	0.1468E-13
5.054	0.1480E-13
5.257	0.1493E-13
5.469	0.1506E-13
5.690	0.1520E-13
5.919	0.1535E-13
6.158	0.1550E-13
6.406	0.1566E-13
6.664	0.1583E-13
6.933	0.1600E-13
7.212	0.1619E-13
7.503	0.1638E-13
7.805	0.1658E-13
8.120	0.1679E-13
8.447	0.1701E-13
8.788	0.1724E-13
9.142	0.1748E-13
9.510	0.1773E-13
9.894	0.1799E-13
10.29	0.1827E-13
10.71	0.1855E-13
11.14	0.1885E-13
11.59	0.1917E-13
12.05	0.1950E-13
12.54	0.1984E-13
13.05	0.2020E-13
13.57	0.2057E-13
14.12	0.2096E-13
14.69	0.2137E-13
15.28	0.2180E-13
15.90	0.2224E-13
16.54	0.2271E-13
17.20	0.2320E-13
17.90	0.2370E-13
18.62	0.2423E-13
19.37	0.2479E-13
20.15	0.2536E-13
20.96	0.2596E-13
21.81	0.2659E-13
22.69	0.2725E-13
23.60	0.2793E-13
24.55	0.2864E-13
25.54	0.2939E-13
26.57	0.3016E-13
27.64	0.3097E-13
28.75	0.3181E-13
29.91	0.3269E-13
31.12	0.3360E-13
32.37	0.3455E-13
33.68	0.3554E-13
35.04	0.3658E-13
36.45	0.3765E-13
37.92	0.3877E-13
39.45	0.3994E-13
41.04	0.4116E-13
42.69	0.4242E-13
44.41	0.4374E-13
46.20	0.4511E-13
48.06	0.4654E-13
50.00	0.4803E-13
 
 
E/N (Td)	Momentum frequency /N (m3/s)
1.000	0.1663E-13
1.040	0.1670E-13
1.082	0.1677E-13
1.126	0.1685E-13
1.171	0.1692E-13
1.218	0.1700E-13
1.268	0.1707E-13
1.319	0.1715E-13
1.372	0.1723E-13
1.427	0.1731E-13
1.485	0.1740E-13
1.544	0.1749E-13
1.607	0.1758E-13
1.671	0.1767E-13
1.739	0.1776E-13
1.809	0.1786E-13
1.882	0.1797E-13
1.958	0.1807E-13
2.037	0.1818E-13
2.119	0.1829E-13
2.204	0.1841E-13
2.293	0.1853E-13
2.385	0.1866E-13
2.481	0.1879E-13
2.581	0.1893E-13
2.686	0.1907E-13
2.794	0.1922E-13
2.906	0.1937E-13
3.024	0.1953E-13
3.145	0.1969E-13
3.272	0.1987E-13
3.404	0.2004E-13
3.541	0.2023E-13
3.684	0.2042E-13
3.833	0.2063E-13
3.987	0.2083E-13
4.148	0.2105E-13
4.315	0.2128E-13
4.489	0.2151E-13
4.670	0.2176E-13
4.858	0.2201E-13
5.054	0.2228E-13
5.257	0.2255E-13
5.469	0.2284E-13
5.690	0.2314E-13
5.919	0.2345E-13
6.158	0.2377E-13
6.406	0.2411E-13
6.664	0.2446E-13
6.933	0.2482E-13
7.212	0.2519E-13
7.503	0.2559E-13
7.805	0.2599E-13
8.120	0.2642E-13
8.447	0.2686E-13
8.788	0.2731E-13
9.142	0.2779E-13
9.510	0.2828E-13
9.894	0.2880E-13
10.29	0.2933E-13
10.71	0.2988E-13
11.14	0.3046E-13
11.59	0.3105E-13
12.05	0.3168E-13
12.54	0.3232E-13
13.05	0.3299E-13
13.57	0.3369E-13
14.12	0.3441E-13
14.69	0.3516E-13
15.28	0.3594E-13
15.90	0.3675E-13
16.54	0.3759E-13
17.20	0.3847E-13
17.90	0.3937E-13
18.62	0.4031E-13
19.37	0.4129E-13
20.15	0.4231E-13
20.96	0.4337E-13
21.81	0.4446E-13
22.69	0.4560E-13
23.60	0.4678E-13
24.55	0.4801E-13
25.54	0.4929E-13
26.57	0.5061E-13
27.64	0.5199E-13
28.75	0.5342E-13
29.91	0.5490E-13
31.12	0.5644E-13
32.37	0.5804E-13
33.68	0.5971E-13
35.04	0.6143E-13
36.45	0.6323E-13
37.92	0.6509E-13
39.45	0.6703E-13
41.04	0.6904E-13
42.69	0.7113E-13
44.41	0.7330E-13
46.20	0.7555E-13
48.06	0.7789E-13
50.00	0.8033E-13
 
 
E/N (Td)	Power /N (eV m3/s)
1.000	0.1057E-16
1.040	0.1140E-16
1.082	0.1228E-16
1.126	0.1323E-16
1.171	0.1426E-16
1.218	0.1536E-16
1.268	0.1655E-16
1.319	0.1783E-16
1.372	0.1921E-16
1.427	0.2069E-16
1.485	0.2228E-16
1.544	0.2399E-16
1.607	0.2583E-16
1.671	0.2781E-16
1.739	0.2994E-16
1.809	0.3222E-16
1.882	0.3467E-16
1.958	0.3730E-16
2.037	0.4013E-16
2.119	0.4316E-16
2.204	0.4641E-16
2.293	0.4989E-16
2.385	0.5363E-16
2.481	0.5764E-16
2.581	0.6193E-16
2.686	0.6652E-16
2.794	0.7144E-16
2.906	0.7670E-16
3.024	0.8234E-16
3.145	0.8836E-16
3.272	0.9480E-16
3.404	0.1017E-15
3.541	0.1090E-15
3.684	0.1169E-15
3.833	0.1253E-15
3.987	0.1342E-15
4.148	0.1437E-15
4.315	0.1539E-15
4.489	0.1647E-15
4.670	0.1763E-15
4.858	0.1886E-15
5.054	0.2016E-15
5.257	0.2156E-15
5.469	0.2303E-15
5.690	0.2461E-15
5.919	0.2628E-15
6.158	0.2806E-15
6.406	0.2994E-15
6.664	0.3194E-15
6.933	0.3406E-15
7.212	0.3631E-15
7.503	0.3870E-15
7.805	0.4122E-15
8.120	0.4390E-15
8.447	0.4673E-15
8.788	0.4973E-15
9.142	0.5290E-15
9.510	0.5625E-15
9.894	0.5979E-15
10.29	0.6353E-15
10.71	0.6748E-15
11.14	0.7165E-15
11.59	0.7605E-15
12.05	0.8069E-15
12.54	0.8558E-15
13.05	0.9074E-15
13.57	0.9618E-15
14.12	0.1019E-14
14.69	0.1079E-14
15.28	0.1143E-14
15.90	0.1209E-14
16.54	0.1280E-14
17.20	0.1353E-14
17.90	0.1431E-14
18.62	0.1512E-14
19.37	0.1598E-14
20.15	0.1688E-14
20.96	0.1782E-14
21.81	0.1881E-14
22.69	0.1985E-14
23.60	0.2094E-14
24.55	0.2208E-14
25.54	0.2328E-14
26.57	0.2453E-14
27.64	0.2585E-14
28.75	0.2723E-14
29.91	0.2867E-14
31.12	0.3018E-14
32.37	0.3176E-14
33.68	0.3341E-14
35.04	0.3514E-14
36.45	0.3696E-14
37.92	0.3885E-14
39.45	0.4083E-14
41.04	0.4290E-14
42.69	0.4506E-14
44.41	0.4733E-14
46.20	0.4969E-14
48.06	0.5216E-14
50.00	0.5474E-14
 
 
E/N (Td)	Elastic power loss /N (eV m3/s)
1.000	0.1210E-17
1.040	0.1219E-17
1.082	0.1228E-17
1.126	0.1237E-17
1.171	0.1246E-17
1.218	0.1256E-17
1.268	0.1266E-17
1.319	0.1276E-17
1.372	0.1286E-17
1.427	0.1296E-17
1.485	0.1307E-17
1.544	0.1318E-17
1.607	0.1329E-17
1.671	0.1340E-17
1.739	0.1352E-17
1.809	0.1365E-17
1.882	0.1377E-17
1.958	0.1390E-17
2.037	0.1404E-17
2.119	0.1418E-17
2.204	0.1433E-17
2.293	0.1448E-17
2.385	0.1464E-17
2.481	0.1480E-17
2.581	0.1497E-17
2.686	0.1515E-17
2.794	0.1533E-17
2.906	0.1553E-17
3.024	0.1573E-17
3.145	0.1594E-17
3.272	0.1616E-17
3.404	0.1639E-17
3.541	0.1663E-17
3.684	0.1688E-17
3.833	0.1714E-17
3.987	0.1741E-17
4.148	0.1770E-17
4.315	0.1800E-17
4.489	0.1832E-17
4.670	0.1865E-17
4.858	0.1900E-17
5.054	0.1936E-17
5.257	0.1975E-17
5.469	0.2015E-17
5.690	0.2057E-17
5.919	0.2101E-17
6.158	0.2148E-17
6.406	0.2197E-17
6.664	0.2248E-17
6.933	0.2302E-17
7.212	0.2359E-17
7.503	0.2419E-17
7.805	0.2482E-17
8.120	0.2549E-17
8.447	0.2619E-17
8.788	0.2693E-17
9.142	0.2770E-17
9.510	0.2852E-17
9.894	0.2938E-17
10.29	0.3029E-17
10.71	0.3125E-17
11.14	0.3226E-17
11.59	0.3333E-17
12.05	0.3445E-17
12.54	0.3564E-17
13.05	0.3689E-17
13.57	0.3821E-17
14.12	0.3960E-17
14.69	0.4108E-17
15.28	0.4263E-17
15.90	0.4428E-17
16.54	0.4601E-17
17.20	0.4785E-17
17.90	0.4979E-17
18.62	0.5184E-17
19.37	0.5400E-17
20.15	0.5630E-17
20.96	0.5872E-17
21.81	0.6128E-17
22.69	0.6399E-17
23.60	0.6686E-17
24.55	0.6989E-17
25.54	0.7310E-17
26.57	0.7650E-17
27.64	0.8010E-17
28.75	0.8390E-17
29.91	0.8794E-17
31.12	0.9221E-17
32.37	0.9673E-17
33.68	0.1015E-16
35.04	0.1066E-16
36.45	0.1120E-16
37.92	0.1177E-16
39.45	0.1237E-16
41.04	0.1301E-16
42.69	0.1369E-16
44.41	0.1441E-16
46.20	0.1518E-16
48.06	0.1599E-16
50.00	0.1685E-16
 
 
E/N (Td)	Inelastic power loss /N (eV m3/s)
1.000	0.9365E-17
1.040	0.1018E-16
1.082	0.1105E-16
1.126	0.1200E-16
1.171	0.1301E-16
1.218	0.1411E-16
1.268	0.1529E-16
1.319	0.1656E-16
1.372	0.1792E-16
1.427	0.1939E-16
1.485	0.2097E-16
1.544	0.2267E-16
1.607	0.2450E-16
1.671	0.2647E-16
1.739	0.2858E-16
1.809	0.3085E-16
1.882	0.3329E-16
1.958	0.3591E-16
2.037	0.3872E-16
2.119	0.4174E-16
2.204	0.4498E-16
2.293	0.4845E-16
2.385	0.5217E-16
2.481	0.5616E-16
2.581	0.6043E-16
2.686	0.6501E-16
2.794	0.6991E-16
2.906	0.7515E-16
3.024	0.8076E-16
3.145	0.8676E-16
3.272	0.9318E-16
3.404	0.1000E-15
3.541	0.1074E-15
