1.629111387473143768e+00,1.678383997601298416e+00,1.726680372164642652e+00,1.748883751040845036e+00,2.263129533696861539e+00,7.630370280267777972e+00,6.493599805896248967e+00,7.787999330451383706e+00
1.716257323296147996e+00,1.327851890563377601e+00,1.890344253210655356e+00,1.640429545315802873e+00,4.792801718267946320e+00,3.071727163217702383e+01,4.808586159104074831e+00,1.243568857680815265e+00
1.843834283887377801e+00,1.830953325263885656e+00,1.134440921558145465e+00,1.888536534366473063e+00,2.845980894917690662e+01,2.655598462180543962e+01,2.273470213875386747e+01,1.955379973756498302e+00
1.004704673992190767e+00,1.523034086133445042e+00,1.537587293507813424e+00,1.890519511736098668e+00,1.224439222013182116e+00,1.507824586607839379e+01,6.977043574452443409e+01,8.625836314553753326e+00
1.254872419836071007e+00,1.184146255675570414e+00,1.929497223686634122e+00,1.551300734200895537e+00,2.088301565802836635e+01,2.171569242398704347e+01,9.016370565393058811e+00,2.297577483699472722e+01
1.296755161451133009e+00,1.547348745471667009e+00,1.697515839222471623e+00,1.261896624516395615e+00,1.132221290383197321e+01,6.796405301934696830e+00,8.383090121499181180e+01,3.972667747840017860e+00
1.038304540401876697e+00,1.455912850839488515e+00,1.892314632682693620e+00,1.306431602346382448e+00,8.243257714949454851e+01,4.522913834578056225e+01,8.719678242984743122e+01,5.093702297585475947e+01
1.906473402592886668e+00,1.665878681616038914e+00,1.335454043242291444e+00,1.825607303605989440e+00,4.696133601024604864e+00,5.997423270242542515e+00,3.888351866984952920e+01,1.126191981297613331e+00
1.552086440190449945e+00,1.696809145645918449e+00,1.148132067765797126e+00,1.125799055079494071e+00,3.784057587896463293e+00,8.131080001967884385e+00,2.639804333418726223e+00,1.199660402106686874e+01
1.684036698086817552e+00,1.295672257626985679e+00,1.589919664226257634e+00,1.123009206878329280e+00,1.643960088493750860e+01,1.858485886883711080e+00,1.520184542488726587e+00,1.821503611585830962e+00
1.432141029966887302e+00,1.803834320998678464e+00,1.960858580691359432e+00,1.410022341591348205e+00,1.094550843518891980e+01,1.047477387854644615e+00,2.659955123673151345e+00,1.375122970584446547e+00
1.067806472269336560e+00,1.383108396808725660e+00,1.337526775702560178e+00,1.654373598698634318e+00,1.799225126919730355e+00,1.698507923677040621e+00,6.781814202972981320e+00,1.102630160356953493e+00
1.827274040935360278e+00,1.030429001373166731e+00,1.003278066697337767e+00,1.410663578485680025e+00,5.486085743597527653e+00,3.534131351595537485e+00,2.870174016755187196e+01,6.989059578470606660e+00
1.995909316269620204e+00,1.748118279994023805e+00,1.606383844173646214e+00,1.016606165298743925e+00,2.908407602270112946e+01,4.183488577022254162e+01,1.708155609437728595e+00,3.421001631979937230e+01
1.101660648923494357e+00,1.703675518727528315e+00,1.558063950868740832e+00,1.937380541341294782e+00,2.623913935905816786e+00,2.321784839817793156e+01,3.294881661659095240e+00,3.055634826355734468e+00
1.010895733661368645e+00,1.109094305482236198e+00,1.097547307671522532e+00,1.086277580588415947e+00,3.450631968944854577e+01,1.662334907867837686e+01,1.569512013773210812e+00,1.106330490351089324e+01
1.074981472216216982e+00,1.383938991904460458e+00,1.887394614803186599e+00,1.408566592905933668e+00,2.134284573836568999e+00,3.564540103214364652e+00,5.089164219711249437e+00,7.163981261840831394e+01
1.873774298422619999e+00,1.874882560408840604e+00,1.152831458813714738e+00,1.528237005139470472e+00,5.034167633077687753e+01,3.598377399758602024e+01,1.007985472583211140e+00,1.142561861950236413e+01
1.375296094131557290e+00,1.666961347420793604e+00,1.483282594674494970e+00,1.437944099874397974e+00,3.197671695607444686e+00,2.622028363452786692e+01,3.818256375951757065e+01,9.907132850203845820e+00
1.067607484296049902e+00,1.942747475088097087e+00,1.570654120892045702e+00,1.234257218408081336e+00,7.569892102884207219e+00,2.968791665402535429e+01,8.867514862464587111e+01,3.430572611613936829e+01
1.393751768558884496e+00,1.235490816875787878e+00,1.387801719217464314e+00,1.310457025687685739e+00,4.956889113215130926e+00,1.962525454011588977e+01,1.998468209353227465e+01,7.356360742429251864e+00
1.607487855671309251e+00,1.021242698799678994e+00,1.596956366315808840e+00,1.712648692522828364e+00,5.253716965384060522e+00,4.196445984558923925e+01,2.113783470168923628e+01,5.133568904100098251e+00
1.245759460309991074e+00,1.830986881899598684e+00,1.655682207403271100e+00,1.688977557755338976e+00,4.154324548299689113e+00,4.041704159267252017e+00,1.948902746613017545e+00,1.252681540498441937e+00
1.275938226519660379e+00,1.992991150748366191e+00,1.325493626754276733e+00,1.878819495658311745e+00,1.482039040330982616e+01,2.690267772706265603e+01,2.375423968647124084e+01,9.390449512216866523e+00
1.378219208314430899e+00,1.086443166596096965e+00,1.276690614543078972e+00,1.523884594961713912e+00,1.144729190811537300e+01,2.112102151428666730e+01,2.508526398634562682e+01,1.624145893598615942e+01
1.514707154884743279e+00,1.755841235175259030e+00,1.741003185102432349e+00,1.659055061768436978e+00,1.987086331658053595e+01,9.034895341601720986e+01,1.844098080308150811e+00,6.861143693977236779e+00
1.110073001061115283e+00,1.986090476567970331e+00,1.124828046139243254e+00,1.595300281652601182e+00,1.448288182785120837e+00,1.066628499087576731e+00,7.095938717648564875e+00,1.579147528385222765e+00
1.747754317335682650e+00,1.704058113647747064e+00,1.026746523562607649e+00,1.659626696554424186e+00,5.915563866259173409e+00,3.003450564593840522e+00,2.728235510170944877e+01,1.656193449846724564e+00
1.021820550063657240e+00,1.093737312522915728e+00,1.459479424140339932e+00,1.524453868835394799e+00,6.503579080782888866e+01,4.243726406868396595e+01,6.943497554751085943e+01,1.071277465240035731e+01
1.243247302388195141e+00,1.396482237224127676e+00,1.183913239901371872e+00,1.079658573061283100e+00,2.524519103251551932e+00,6.543175316802885000e+00,3.046102880868525986e+00,1.561641251623727200e+01
1.123857874784541577e+00,1.845391282247575759e+00,1.588124663809955983e+00,1.367529398918821748e+00,9.205687648515998944e+01,1.430867127717467158e+00,2.243598479538741586e+00,2.284467252199304355e+00
1.289826232700503450e+00,1.666462111287631664e+00,1.896851913489614461e+00,1.490766541094153741e+00,6.248963144807064651e+01,2.585867984164140765e+01,3.401103258124338424e+01,1.101803136829274443e+00
1.250732308793578440e+00,1.483976549147283830e+00,1.005370819491128831e+00,1.049571681972046200e+00,6.213105705553636682e+01,5.152502769944272920e+00,9.717434634526982506e+01,8.193323481623371762e+00
1.299501199574888410e+00,1.936701065847265202e+00,1.387623754991177627e+00,1.699460240839931302e+00,1.434356855665343744e+01,1.561574964095981422e+01,9.192967285686567180e+00,1.356152771330761064e+00
1.041873239221437153e+00,1.778060552150059870e+00,1.591644851520367165e+00,1.117650000965703105e+00,1.146440564919187821e+01,1.671411916201249070e+01,6.169078796421991306e+00,6.900735990319274649e+00
1.080979247334550752e+00,1.230947783654986472e+00,1.679662524879586005e+00,1.479531678352360213e+00,8.402316318207819279e+01,8.097376648285644407e+00,8.671824202232942369e+00,6.747426875045445627e+01
1.215492644796595023e+00,1.782049323840696919e+00,1.733573704249935510e+00,1.261963653183796552e+00,3.579244275743548798e+01,2.305559657834650977e+01,5.917063078499630535e+01,3.014049934331622538e+01
1.841967934472478863e+00,1.203235111920831990e+00,1.527637041515977900e+00,1.993602759382284706e+00,7.655670296155402355e+01,6.807597139970742717e+01,4.485997539477113349e+01,1.054086464797538092e+00
1.520810001469048656e+00,1.844998722828342652e+00,1.128250525335790400e+00,1.317193787963820695e+00,8.190190910879964648e+00,2.635551828530202645e+00,1.773354732930964772e+01,3.154758573573489500e+01
1.341300560164104594e+00,1.142361904927781779e+00,1.377247507919384883e+00,1.923856387682187252e+00,4.277691018377477405e+01,4.797288239666537280e+00,9.552962064711557844e+00,4.515070574553951666e+00
1.099441037179155423e+00,1.797806536418733891e+00,1.217568218438499494e+00,1.413080520057357070e+00,7.706911407648029844e+00,2.292287034097729936e+00,3.039420083946233220e+01,4.904336191330923356e+01
1.794765296874726079e+00,1.974226949870483860e+00,1.027422239284039973e+00,1.253672148079078674e+00,4.257837939083178469e+01,4.333524499106587768e+01,7.606684087494814150e+01,1.084317687631003002e+00
1.167321365253652266e+00,1.188124957112395741e+00,1.973483544597104622e+00,1.498029331328746050e+00,7.939215317340243416e+01,1.372473396885336783e+01,4.839324825010990594e+01,5.424445434725829074e+00
1.240605199786238177e+00,1.870255379078312519e+00,1.657006039525048546e+00,1.492673441723640915e+00,5.019589010252391148e+01,2.157242786241575061e+01,4.931584531425784235e+00,2.233300038737764481e+01
1.807911725870128272e+00,1.640214141082986465e+00,1.069938756512686773e+00,1.277202432973512103e+00,3.404417462449381038e+00,3.402931878407959942e+01,6.890383163729019600e+00,9.188739113615919507e+01
1.709306156952519196e+00,1.500301218954054772e+00,1.759432779246355327e+00,1.888322269328779779e+00,6.976613010526882874e+00,1.882233254642041054e+00,5.510914173736412636e+01,1.759585725186532112e+00
1.550367899444553110e+00,1.348069822650842742e+00,1.036716196469612772e+00,1.095624192642967731e+00,8.493679355436539424e+01,5.270912691290777730e+01,2.835531068399674837e+00,1.011013687028317065e+01
1.727466835950115520e+00,1.287108852094963618e+00,1.021843551919138671e+00,1.384006832904041584e+00,3.873513929756795449e+01,2.397596004808590919e+01,1.315254209181589040e+01,3.463595564429242657e+00
1.327558349175699703e+00,1.498850414573820178e+00,1.260229308735891562e+00,1.555012489351462079e+00,3.493224395267949589e+00,1.806953091651104071e+00,1.189320725446139448e+01,8.674350458079535642e+00
1.626792819063891837e+00,1.462587480431288167e+00,1.546599484001021985e+00,1.811440824102540592e+00,2.067280852700326133e+00,8.140426045050210391e+00,1.969847144888928758e+00,5.532023937747126752e+00
1.816630139882562389e+00,1.467885492972160755e+00,1.643579709954315904e+00,1.263177188494235548e+00,2.586780334835648176e+01,1.637948083798616139e+01,9.138876496934191351e+00,1.690186576653910322e+01
1.508309501455500357e+00,1.956632100898770155e+00,1.295294992239246490e+00,1.497450695082581662e+00,2.608562512599580430e+01,2.618925053854976426e+00,5.134416883220590933e+01,1.574865958274769495e+00
1.810063130410783483e+00,1.629831434066274953e+00,1.919905748352550789e+00,1.571682029812499382e+00,6.860830684423095960e+00,2.543970929291160310e+00,2.548352048699471961e+00,1.047236506855315774e+01
1.278912082396817418e+00,1.694724782062842605e+00,1.024905312362643262e+00,1.759666733802968563e+00,4.391850809728475724e+01,1.906876385219573322e+01,3.269061093610748259e+01,2.035938511052231448e+01
1.956683461215122044e+00,1.550343260558180392e+00,1.485621664590148328e+00,1.764268735054206561e+00,1.047192891827240402e+00,1.850395496095069925e+00,1.331788266888570993e+00,2.267841860765196671e+01
1.779032573799697925e+00,1.905457609848338674e+00,1.642983929346342187e+00,1.878037997284907279e+00,1.633716357934449359e+00,7.521186217412775932e+01,7.843903550550635373e+01,1.038110256652482022e+00
1.656529552913594827e+00,1.711695869109743473e+00,1.490720862503705391e+00,1.688013565178682063e+00,2.736425977348327265e+01,8.926755599148918918e+00,6.119250701929357916e+01,3.509581563286022554e+00
1.304230200904825221e+00,1.948581295646626854e+00,1.662739494542754493e+00,1.740481414683746841e+00,4.607610331402533177e+01,7.603935779776695369e+01,2.040851498460379609e+00,7.250920036807841029e+01
1.213653880224206061e+00,1.249175851474743304e+00,1.518091590082776055e+00,1.182598891930450646e+00,1.125550644574519810e+00,6.480206610868691541e+01,1.027899198326687547e+01,1.802338312952016963e+01
1.132891517579287743e+00,1.474864747001787935e+00,1.694525424491862164e+00,1.698815024835206744e+00,9.240379448640036131e+00,3.999563460250283242e+01,1.849881247147587615e+01,4.018835804429208736e+01
1.834565592394776790e+00,1.286158124192386953e+00,1.453664867665700466e+00,1.073085313854265754e+00,3.040458023736545456e+01,1.705192383968586611e+01,3.062008087433044423e+01,4.266193734129104342e+01
1.262199851930383421e+00,1.834539221426215949e+00,1.774506857665679060e+00,1.440658511158142030e+00,4.870502196647233717e+00,4.273729597402582669e+01,1.678750524563522006e+01,1.160152355391107948e+00
1.826499698315973585e+00,1.061080961138922252e+00,1.006335547702821298e+00,1.852259147134692308e+00,2.729556705143175055e+00,1.898054749034963606e+01,5.029860166014776368e+00,1.133843457380331987e+00
1.665763825170701651e+00,1.118181292683007921e+00,1.332348571644684565e+00,1.189594157290979393e+00,4.470619902328224704e+00,2.185283655145345172e+00,8.550895635284103946e+01,1.055387886593070057e+01
1.678891918957268192e+00,1.018828139969436331e+00,1.581072182270635063e+00,1.163026042201810384e+00,6.409755375014930223e+01,4.043342014281631691e+01,6.927891675290894113e+00,2.546216106388766676e+01
1.621175990079756435e+00,1.329343319925391453e+00,1.857541056607234786e+00,1.409473310723304174e+00,2.087753594206187913e+01,1.489759857365257822e+01,3.741504079594637044e+00,4.635425748998790141e+01
1.690276129126362381e+00,1.025165012028402822e+00,1.054040072709825804e+00,1.789671528393378619e+00,2.414503960110610414e+00,4.596102574571109933e+00,1.936599006150681390e+01,2.641652616162368794e+00
1.749653431382588220e+00,1.830301886974839753e+00,1.342342761517476779e+00,1.951119279713711130e+00,1.272323187260268185e+01,3.242162937586717142e+00,1.482538483215136615e+01,1.648471200862892561e+00
1.554312083144643530e+00,1.725664718754293947e+00,1.948555908514097545e+00,1.963345571569267811e+00,2.749550286637242991e+00,7.911335753754923417e+01,1.305710193825206478e+00,4.154572334027553993e+00
1.234859422038900867e+00,1.190109985237292722e+00,1.467375281847199675e+00,1.307576443837279445e+00,2.829637598763326878e+00,5.911443228038270803e+01,1.077684334327442706e+00,2.225837877683022104e+00
1.501976149804898908e+00,1.069873170179330479e+00,1.739310556893073123e+00,1.075211607021413274e+00,1.255804864963313117e+00,7.495860737424456133e+00,9.477824117475002197e+00,7.203575954194359099e+01
1.783502174789933559e+00,1.718373683601367219e+00,1.192808071860489871e+00,1.067657108783839348e+00,4.341370780184739431e+00,1.632170880784148848e+00,8.888074017844721197e+01,1.899952985303852415e+01
1.622993981037764488e+00,1.687735544254454378e+00,1.044408595751190827e+00,1.184436024839856216e+00,9.782648491027264015e+01,8.782397520512431299e+01,1.004506328277815053e+00,6.963190320674654288e+01
1.599755468262595848e+00,1.604913123711719791e+00,1.787107100021578354e+00,1.640661785813173346e+00,2.038102037103174613e+00,4.509018364934452627e+00,9.290327244025238684e+00,5.238596430948622817e+00
1.283072515566932692e+00,1.678850420062059090e+00,1.349359467404225299e+00,1.215329133835026498e+00,1.420527833136319096e+01,3.580501677885739298e+01,3.297207430061171340e+00,1.411657829174848544e+01
1.445848014098152223e+00,1.924704378285593709e+00,1.864076443022819607e+00,1.537180986538248195e+00,1.919613290349801815e+01,3.231554200179737713e+00,6.940860304060103658e+01,2.173177327457299413e+01
1.813013608099793839e+00,1.956853940277080595e+00,1.372386775110322255e+00,1.029140887763596357e+00,1.536369117649207361e+00,8.191966786285506430e+01,1.099591187325739838e+01,6.826966847887519840e+00
1.358795726555661165e+00,1.545153149761288924e+00,1.522173922670582824e+00,1.939046634820414283e+00,7.046018983924216172e+01,3.115052201315124236e+01,1.069932563484157839e+01,9.812573757961986942e+00
1.459175425661390246e+00,1.843779881168616575e+00,1.792857672824038850e+00,1.946116484121144019e+00,1.975136766078609440e+01,1.081116419100204595e+01,9.338196585434553754e+01,1.037381478008503777e+00
1.820180733663491868e+00,1.375340599221191118e+00,1.429103216427924261e+00,1.871182218665160324e+00,5.392308506046073546e+01,1.672192395638983697e+00,4.259747317192818628e+01,2.408066123071303721e+01
1.719142692229910452e+00,1.151798865787877713e+00,1.510220901637273183e+00,1.340434790470866666e+00,1.491528817321280842e+00,8.382235589315159885e+00,4.850625205240689297e+00,1.416853892925279412e+00
1.699448528688796367e+00,1.957745562677544404e+00,1.392511214849972756e+00,1.420422806972626129e+00,2.138202724520659626e+00,2.058527660140358595e+00,2.111061328337999754e+00,1.463874391788408502e+00
1.650457019480715992e+00,1.621310708996601679e+00,1.467913644560243647e+00,1.506632110347491338e+00,9.667352007699498984e+01,4.494928660618059268e+01,6.088195004116172981e+00,9.034651278906855154e+00
1.679039417379962096e+00,1.246611853033198880e+00,1.278660846207581914e+00,1.342280265695167341e+00,7.121229394066035923e+01,6.139086003019306403e+00,2.296980743107079448e+00,2.344523343584021369e+00
1.048979407369844186e+00,1.185619000260873968e+00,1.167849657982674483e+00,1.869224616993552690e+00,6.839055313668933600e+00,1.990786533830748217e+00,2.385658821645513683e+00,2.969585901699209174e+01
1.443527971255647024e+00,1.699453062813587767e+00,1.755074339985330578e+00,1.672521062563908867e+00,6.447055255108256233e+01,2.854070003627460217e+00,7.572811757925771303e+01,7.997359257304897540e+01
1.014558938409392042e+00,1.666298836165877262e+00,1.107398370110842745e+00,1.158186432361744345e+00,3.860996821795325218e+01,9.493103204270369133e+01,9.639431689536482395e+01,2.005814016290102586e+00
1.652498431216037122e+00,1.641263736714188681e+00,1.676708503426767916e+00,1.418880867146090630e+00,2.036750580408368094e+00,8.353072201389917240e+00,2.167221359219409393e+00,2.779558268424259637e+01
1.890492099462998343e+00,1.882006417575701196e+00,1.274651654520240207e+00,1.863157308086986763e+00,1.975241839558666834e+00,7.625517665325744154e+00,2.761195556602321943e+01,2.394703571622292770e+01
1.320799897304120618e+00,1.754655809766818120e+00,1.251383990517048073e+00,1.815952729150413614e+00,3.268667669486389205e+00,2.649549793947562293e+01,5.893900701073536652e+01,2.345399603159648194e+01
1.533804446960535639e+00,1.539736702738176755e+00,1.518661681972376387e+00,1.370160909538426841e+00,5.201015158093884594e+00,1.825727051439736925e+01,1.314773520310881683e+00,4.208494380038280980e+01
1.130696229827189203e+00,1.049135167074452646e+00,1.135054984114737486e+00,1.041870761679195567e+00,5.928297412244617703e+00,3.245304454049485088e+01,8.829746976519230017e+00,2.526902961694314698e+01
1.569345655058592026e+00,1.967146730168645163e+00,1.923995924370718091e+00,1.752668054304178158e+00,1.015599000554547793e+01,1.627368162429116438e+01,1.061942995747285856e+01,7.164188577747466979e+01
1.904934920141610366e+00,1.212533128644954994e+00,1.550017251009077501e+00,1.298827995571512739e+00,1.369765197485955710e+00,1.531504794842837036e+01,1.466473711286843695e+01,1.435316189086000804e+01
1.221482017097123673e+00,1.741768603063116760e+00,1.051616975075562843e+00,1.893358928162336863e+00,4.494819393083550807e+01,1.202939499070031282e+00,1.953189992151749621e+01,3.803792525338551656e+01
1.709680969849833865e+00,1.796523653134608267e+00,1.164680029600811739e+00,1.046669656709137364e+00,3.863016543225644739e+01,4.063754492525000650e+00,1.056717691520694657e+01,1.451101869842133629e+00
1.384781369541809415e+00,1.060666246173166627e+00,1.594985081876116872e+00,1.871658423802539772e+00,3.832340951373287652e+01,6.909891133117913142e+00,5.062264879997880485e+01,2.234284357658810194e+01
1.183358038040753346e+00,1.318769772541838137e+00,1.926737999922047972e+00,1.568936035769302517e+00,1.393605404881770937e+01,5.140025533962419502e+01,5.348546316791247790e+01,2.189141723303983156e+00
1.711337844887408810e+00,1.398991635124573030e+00,1.358833721332339151e+00,1.061893754175635474e+00,5.551832774813430404e+01,1.707191687012802461e+01,1.329162127740493737e+01,4.235443726730521163e+00
1.039224505824109634e+00,1.793200560510873842e+00,1.351762079384974946e+00,1.447193842204431036e+00,9.009325346274172475e+00,2.014028627671988314e+00,3.897729873971867676e+01,5.322131814974427044e+01
1.703251219142019046e+00,1.761861205117650320e+00,1.782537186934460838e+00,1.415246366598537531e+00,4.434420682902660893e+00,1.409116660233826401e+01,8.209364150136659433e+00,1.535951086363871010e+00
1.072171736477641524e+00,1.097451864823403955e+00,1.146316386478894112e+00,1.956906643520113898e+00,9.615835630587076821e+01,3.813474314980423685e+01,2.384270854153220043e+00,1.046640891027859288e+00
1.542180859472542132e+00,1.583427269015568850e+00,1.310059738429312004e+00,1.903311418976816327e+00,1.153634553744205427e+00,4.342523494325255307e+00,1.931112104186367029e+00,3.733851858494942277e+00
1.714981038907946065e+00,1.153142525711865929e+00,1.119499836081917277e+00,1.259490811025373525e+00,1.689281331028075783e+01,2.185465329797197853e+01,5.328734250934553529e+01,3.514530383065066843e+01
1.459842383397931709e+00,1.824487502812896178e+00,1.365631216857097208e+00,1.325959429038337634e+00,1.248820175871030003e+00,1.062106384446341645e+00,1.757532798681374686e+01,1.006905158716895876e+01
1.411199026631650533e+00,1.937307718548275659e+00,1.742360803430165861e+00,1.069229130174758291e+00,5.785389214985485751e+01,1.202305493999741071e+00,2.352631072818424940e+01,5.552656932620264740e+01
1.761190876501369296e+00,1.284812886506950580e+00,1.852438263165852250e+00,1.346855128338412477e+00,1.574727348153381667e+00,1.199037458745395579e+00,2.128146579564659913e+00,5.688408910862697176e+00
1.971347248725332513e+00,1.825256296309544668e+00,1.803417250683635675e+00,1.956481454018294208e+00,5.798237209945312998e+01,1.284395754203659257e+00,3.175359552393842932e+00,5.169431202782446277e+00
1.325703757387586723e+00,1.709169799805232870e+00,1.781217955771687178e+00,1.120869792152150879e+00,2.665096954047168509e+00,7.104390771090951517e+00,1.690256765202478029e+00,4.266507734858446810e+01
1.300151323284921556e+00,1.401590611228275218e+00,1.283153645238799045e+00,1.691796283165132753e+00,1.425203542839879489e+00,4.615302929407317123e+00,2.877519731300172801e+00,2.455602513059469416e+00
1.334620564275307286e+00,1.812330494047935892e+00,1.549182673400549159e+00,1.858349513271549736e+00,4.701014086768485534e+00,1.701873492461874449e+01,1.420538068305282842e+01,1.254057071395451528e+00
1.792542620382408192e+00,1.336213955786509811e+00,1.580619510912165016e+00,1.900789739029813186e+00,7.874122472877488121e+01,1.848731713535490329e+01,4.969283852055220763e+01,1.661679825652597309e+00
1.877668290323663003e+00,1.159057995620600412e+00,1.994813460345278289e+00,1.726387962975282964e+00,3.138193218219805303e+01,2.545765394267967352e+01,3.417925168052956764e+01,1.577595949063122838e+01
1.431105203084249933e+00,1.831654923971047344e+00,1.694109392440043882e+00,1.083790147302642337e+00,3.314171177618654696e+01,5.341785566170383248e+00,9.347867378339186573e+00,6.365348112248164369e+01
1.723141531887408151e+00,1.705392162998268013e+00,1.630080688301336345e+00,1.511443920148259679e+00,4.929165181676525975e+01,9.191650823054536090e+01,9.593573766119564539e+01,1.845087789634553888e+00
1.934865084990567752e+00,1.001813263059937009e+00,1.145072777824439614e+00,1.637040847477477579e+00,4.304702455310943421e+00,2.327353164447932610e+00,6.051741333917054710e+00,5.471705660869326415e+00
