BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
Surge                                                           
LXCat.txt
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        0.000    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.1000E-05
Ion charge parameter                       1.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    1000.    
Mole fraction Surge                        1.000    
 
 
0.9204E-01	0.9204E-01
0.9332E-01	0.9332E-01
0.9462E-01	0.9462E-01
0.9594E-01	0.9594E-01
0.9727E-01	0.9727E-01
0.9863E-01	0.9863E-01
0.1000	0.1000
0.1014	0.1014
0.1028	0.1028
0.1042	0.1042
0.1057	0.1057
0.1072	0.1072
0.1087	0.1087
0.1102	0.1102
0.1117	0.1117
0.1133	0.1133
0.1148	0.1148
0.1164	0.1164
0.1181	0.1181
0.1197	0.1197
0.1214	0.1214
0.1231	0.1231
0.1248	0.1248
0.1265	0.1265
0.1283	0.1283
0.1301	0.1301
0.1319	0.1319
0.1337	0.1337
0.1356	0.1356
0.1374	0.1374
0.1394	0.1394
0.1413	0.1413
0.1433	0.1433
0.1453	0.1453
0.1473	0.1473
0.1493	0.1493
0.1514	0.1514
0.1535	0.1535
0.1557	0.1557
0.1578	0.1578
0.1600	0.1600
0.1623	0.1623
0.1645	0.1645
0.1668	0.1668
0.1691	0.1691
0.1715	0.1715
0.1739	0.1739
0.1763	0.1763
0.1788	0.1788
0.1812	0.1812
0.1838	0.1838
0.1863	0.1863
0.1889	0.1889
0.1916	0.1916
0.1942	0.1942
0.1969	0.1969
0.1997	0.1997
0.2024	0.2024
0.2053	0.2053
0.2081	0.2081
0.2110	0.2110
0.2140	0.2140
0.2169	0.2169
0.2200	0.2200
0.2230	0.2230
0.2261	0.2261
0.2293	0.2293
0.2325	0.2325
0.2357	0.2357
0.2390	0.2390
0.2423	0.2423
0.2457	0.2457
0.2491	0.2491
0.2526	0.2526
0.2561	0.2561
0.2597	0.2597
0.2633	0.2633
0.2669	0.2669
0.2707	0.2707
0.2744	0.2744
0.2783	0.2783
0.2821	0.2821
0.2861	0.2861
0.2900	0.2900
0.2941	0.2941
0.2982	0.2982
0.3023	0.3023
0.3065	0.3065
0.3108	0.3108
0.3151	0.3151
0.3195	0.3195
0.3240	0.3240
0.3285	0.3285
0.3331	0.3331
0.3377	0.3377
0.3424	0.3424
0.3472	0.3472
0.3520	0.3520
0.3569	0.3569
0.3619	0.3619
0.3669	0.3669
0.3720	0.3720
0.3772	0.3772
0.3825	0.3825
0.3878	0.3878
0.3932	0.3932
0.3987	0.3987
0.4042	0.4042
0.4098	0.4098
0.4155	0.4155
0.4213	0.4213
0.4272	0.4272
0.4331	0.4331
0.4392	0.4392
0.4453	0.4453
0.4515	0.4515
0.4578	0.4578
0.4642	0.4642
0.4706	0.4706
0.4772	0.4772
0.4838	0.4838
0.4906	0.4906
0.4974	0.4974
0.5043	0.5043
0.5113	0.5113
0.5185	0.5185
0.5257	0.5257
0.5330	0.5330
0.5404	0.5404
0.5479	0.5479
0.5556	0.5556
0.5633	0.5633
0.5712	0.5712
0.5791	0.5791
0.5872	0.5872
0.5954	0.5954
0.6036	0.6036
0.6120	0.6120
0.6206	0.6206
0.6292	0.6292
0.6380	0.6380
0.6469	0.6469
0.6559	0.6559
0.6650	0.6650
0.6743	0.6743
0.6837	0.6837
0.6932	0.6932
0.7028	0.7028
0.7126	0.7126
0.7225	0.7225
0.7326	0.7326
0.7428	0.7428
0.7531	0.7531
0.7636	0.7636
0.7743	0.7743
0.7850	0.7850
0.7960	0.7960
0.8071	0.8071
0.8183	0.8183
0.8297	0.8297
0.8412	0.8412
0.8530	0.8530
0.8648	0.8648
0.8769	0.8769
0.8891	0.8891
0.9015	0.9015
0.9140	0.9140
0.9268	0.9268
0.9397	0.9397
0.9528	0.9528
0.9660	0.9660
0.9795	0.9795
0.9931	0.9931
1.007	1.007
1.021	1.021
1.035	1.035
1.050	1.050
1.064	1.064
1.079	1.079
1.094	1.094
1.109	1.109
1.125	1.125
1.140	1.140
1.156	1.156
1.172	1.172
1.189	1.189
1.205	1.205
1.222	1.222
1.239	1.239
1.256	1.256
1.274	1.274
1.292	1.292
1.310	1.310
1.328	1.328
1.346	1.346
1.365	1.365
1.384	1.384
1.403	1.403
1.423	1.423
1.443	1.443
1.463	1.463
1.483	1.483
1.504	1.504
1.525	1.525
1.546	1.546
1.567	1.567
1.589	1.589
1.611	1.611
1.634	1.634
1.657	1.657
1.680	1.680
1.703	1.703
1.727	1.727
1.751	1.751
1.775	1.775
1.800	1.800
1.825	1.825
1.850	1.850
1.876	1.876
1.902	1.902
1.929	1.929
1.956	1.956
1.983	1.983
2.010	2.010
2.038	2.038
2.067	2.067
2.096	2.096
2.125	2.125
2.154	2.154
2.184	2.184
2.215	2.215
2.246	2.246
2.277	2.277
2.309	2.309
2.341	2.341
2.373	2.373
2.406	2.406
2.440	2.440
2.474	2.474
2.508	2.508
2.543	2.543
2.579	2.579
2.615	2.615
2.651	2.651
2.688	2.688
2.725	2.725
2.763	2.763
2.802	2.802
2.841	2.841
2.880	2.880
2.921	2.921
2.961	2.961
3.002	3.002
3.044	3.044
3.087	3.087
3.130	3.130
3.173	3.173
3.217	3.217
3.262	3.262
3.308	3.308
3.354	3.354
3.400	3.400
3.448	3.448
3.496	3.496
3.544	3.544
3.594	3.594
3.644	3.644
3.695	3.695
3.746	3.746
3.798	3.798
3.851	3.851
3.905	3.905
3.959	3.959
4.014	4.014
4.070	4.070
4.127	4.127
4.184	4.184
4.243	4.243
4.302	4.302
4.362	4.362
4.422	4.422
4.484	4.484
4.546	4.546
4.610	4.610
4.674	4.674
4.739	4.739
4.805	4.805
4.872	4.872
4.940	4.940
5.008	5.008
5.078	5.078
5.149	5.149
5.221	5.221
5.293	5.293
5.367	5.367
5.442	5.442
5.517	5.517
5.594	5.594
5.672	5.672
5.751	5.751
5.831	5.831
5.913	5.913
5.995	5.995
6.078	6.078
6.163	6.163
6.249	6.249
6.336	6.336
6.424	6.424
6.513	6.513
6.604	6.604
6.696	6.696
6.789	6.789
6.884	6.884
6.980	6.980
7.077	7.077
7.176	7.176
7.275	7.275
7.377	7.377
7.480	7.480
7.584	7.584
7.689	7.689
7.796	7.796
7.905	7.905
8.015	8.015
8.127	8.127
8.240	8.240
8.355	8.355
8.471	8.471
8.589	8.589
8.708	8.708
8.830	8.830
8.953	8.953
9.077	9.077
9.204	9.204
9.332	9.332
9.462	9.462
9.594	9.594
9.727	9.727
9.863	9.863
10.00	10.00
10.14	10.14
10.28	10.28
10.42	10.42
10.57	10.57
10.72	10.72
10.87	10.87
11.02	11.02
11.17	11.17
11.33	11.33
11.48	11.48
11.64	11.64
11.81	11.81
11.97	11.97
12.14	12.14
12.31	12.31
12.48	12.48
12.65	12.65
12.83	12.83
13.01	13.01
13.19	13.19
13.37	13.37
13.56	13.56
13.74	13.74
13.94	13.94
14.13	14.13
14.33	14.33
14.53	14.53
14.73	14.73
14.93	14.93
15.14	15.14
15.35	15.35
15.57	15.57
15.78	15.78
16.00	16.00
16.23	16.23
16.45	16.45
16.68	16.68
16.91	16.91
17.15	17.15
17.39	17.39
17.63	17.63
17.88	17.88
18.12	18.12
18.38	18.38
18.63	18.63
18.89	18.89
19.16	19.16
19.42	19.42
19.69	19.69
19.97	19.97
20.24	20.24
20.53	20.53
20.81	20.81
21.10	21.10
21.40	21.40
21.69	21.69
22.00	22.00
22.30	22.30
22.61	22.61
22.93	22.93
23.25	23.25
23.57	23.57
23.90	23.90
24.23	24.23
24.57	24.57
24.91	24.91
25.26	25.26
25.61	25.61
25.97	25.97
26.33	26.33
26.69	26.69
27.07	27.07
27.44	27.44
27.83	27.83
28.21	28.21
28.61	28.61
29.00	29.00
29.41	29.41
29.82	29.82
30.23	30.23
30.65	30.65
31.08	31.08
31.51	31.51
31.95	31.95
32.40	32.40
32.85	32.85
33.31	33.31
33.77	33.77
34.24	34.24
34.72	34.72
35.20	35.20
35.69	35.69
36.19	36.19
36.69	36.69
37.20	37.20
37.72	37.72
38.25	38.25
38.78	38.78
39.32	39.32
39.87	39.87
40.42	40.42
40.98	40.98
41.55	41.55
42.13	42.13
42.72	42.72
43.31	43.31
43.92	43.92
44.53	44.53
45.15	45.15
45.78	45.78
46.42	46.42
47.06	47.06
47.72	47.72
48.38	48.38
49.06	49.06
49.74	49.74
50.43	50.43
51.13	51.13
51.85	51.85
52.57	52.57
53.30	53.30
54.04	54.04
54.79	54.79
55.56	55.56
56.33	56.33
57.12	57.12
57.91	57.91
58.72	58.72
59.54	59.54
60.36	60.36
61.20	61.20
62.06	62.06
62.92	62.92
63.80	63.80
64.69	64.69
65.59	65.59
66.50	66.50
67.43	67.43
68.37	68.37
69.32	69.32
70.28	70.28
71.26	71.26
72.25	72.25
73.26	73.26
74.28	74.28
75.31	75.31
76.36	76.36
77.43	77.43
78.50	78.50
79.60	79.60
80.71	80.71
81.83	81.83
82.97	82.97
84.12	84.12
85.30	85.30
86.48	86.48
87.69	87.69
88.91	88.91
90.15	90.15
91.40	91.40
92.68	92.68
93.97	93.97
95.27	95.27
96.60	96.60
97.95	97.95
99.31	99.31
100.7	100.7
102.1	102.1
103.5	103.5
105.0	105.0
106.4	106.4
107.9	107.9
109.4	109.4
110.9	110.9
112.5	112.5
114.0	114.0
115.6	115.6
117.2	117.2
118.9	118.9
120.5	120.5
122.2	122.2
123.9	123.9
125.6	125.6
127.4	127.4
129.2	129.2
131.0	131.0
132.8	132.8
134.6	134.6
136.5	136.5
138.4	138.4
140.3	140.3
142.3	142.3
144.3	144.3
146.3	146.3
148.3	148.3
150.4	150.4
152.5	152.5
154.6	154.6
156.7	156.7
158.9	158.9
161.1	161.1
163.4	163.4
165.7	165.7
168.0	168.0
170.3	170.3
172.7	172.7
175.1	175.1
177.5	177.5
180.0	180.0
182.5	182.5
185.0	185.0
187.6	187.6
190.2	190.2
192.9	192.9
195.6	195.6
198.3	198.3
201.0	201.0
203.8	203.8
206.7	206.7
209.6	209.6
212.5	212.5
215.4	215.4
218.4	218.4
221.5	221.5
224.6	224.6
227.7	227.7
230.9	230.9
234.1	234.1
237.3	237.3
240.6	240.6
244.0	244.0
247.4	247.4
250.8	250.8
254.3	254.3
257.9	257.9
261.5	261.5
265.1	265.1
268.8	268.8
272.5	272.5
276.3	276.3
280.2	280.2
284.1	284.1
288.0	288.0
292.1	292.1
296.1	296.1
300.2	300.2
304.4	304.4
308.7	308.7
313.0	313.0
317.3	317.3
321.7	321.7
326.2	326.2
330.8	330.8
335.4	335.4
340.0	340.0
344.8	344.8
349.6	349.6
354.4	354.4
359.4	359.4
364.4	364.4
369.5	369.5
374.6	374.6
379.8	379.8
385.1	385.1
390.5	390.5
395.9	395.9
401.4	401.4
407.0	407.0
412.7	412.7
418.4	418.4
424.3	424.3
430.2	430.2
436.2	436.2
442.2	442.2
448.4	448.4
454.6	454.6
461.0	461.0
467.4	467.4
473.9	473.9
480.5	480.5
487.2	487.2
494.0	494.0
500.8	500.8
507.8	507.8
514.9	514.9
522.1	522.1
529.3	529.3
536.7	536.7
544.2	544.2
551.7	551.7
559.4	559.4
567.2	567.2
575.1	575.1
583.1	583.1
591.3	591.3
599.5	599.5
607.8	607.8
616.3	616.3
624.9	624.9
633.6	633.6
642.4	642.4
651.3	651.3
660.4	660.4
669.6	669.6
678.9	678.9
688.4	688.4
698.0	698.0
707.7	707.7
717.6	717.6
727.5	727.5
737.7	737.7
748.0	748.0
758.4	758.4
768.9	768.9
779.6	779.6
790.5	790.5
801.5	801.5
812.7	812.7
824.0	824.0
835.5	835.5
847.1	847.1
858.9	858.9
870.8	870.8
883.0	883.0
895.3	895.3
907.7	907.7
920.4	920.4
933.2	933.2
946.2	946.2
959.4	959.4
972.7	972.7
986.3	986.3
1000.	1000.
 
 
E/N (Td)    	Grid type                                                       
0.1000E-02	0.000
0.1014E-02	3.000
0.1028E-02	3.000
0.1042E-02	3.000
0.1057E-02	3.000
0.1072E-02	3.000
0.1087E-02	3.000
0.1102E-02	3.000
0.1117E-02	3.000
0.1133E-02	3.000
0.1148E-02	3.000
0.1164E-02	3.000
0.1181E-02	3.000
0.1197E-02	3.000
0.1214E-02	3.000
0.1231E-02	3.000
0.1248E-02	3.000
0.1265E-02	3.000
0.1283E-02	3.000
0.1301E-02	3.000
0.1319E-02	3.000
0.1337E-02	3.000
0.1356E-02	3.000
0.1374E-02	3.000
0.1394E-02	3.000
0.1413E-02	3.000
0.1433E-02	3.000
0.1453E-02	3.000
0.1473E-02	3.000
0.1493E-02	3.000
0.1514E-02	3.000
0.1535E-02	3.000
0.1557E-02	3.000
0.1578E-02	3.000
0.1600E-02	3.000
0.1623E-02	3.000
0.1645E-02	3.000
0.1668E-02	3.000
0.1691E-02	3.000
0.1715E-02	3.000
0.1739E-02	3.000
0.1763E-02	3.000
0.1788E-02	3.000
0.1812E-02	3.000
0.1838E-02	3.000
0.1863E-02	3.000
0.1889E-02	3.000
0.1916E-02	3.000
0.1942E-02	3.000
0.1969E-02	3.000
0.1997E-02	3.000
0.2024E-02	3.000
0.2053E-02	3.000
0.2081E-02	3.000
0.2110E-02	3.000
0.2140E-02	3.000
0.2169E-02	3.000
0.2200E-02	3.000
0.2230E-02	3.000
0.2261E-02	3.000
0.2293E-02	3.000
0.2325E-02	3.000
0.2357E-02	3.000
0.2390E-02	3.000
0.2423E-02	3.000
0.2457E-02	3.000
0.2491E-02	3.000
0.2526E-02	3.000
0.2561E-02	3.000
0.2597E-02	3.000
0.2633E-02	3.000
0.2669E-02	3.000
0.2707E-02	3.000
0.2744E-02	3.000
0.2783E-02	3.000
0.2821E-02	3.000
0.2861E-02	3.000
0.2900E-02	3.000
0.2941E-02	3.000
0.2982E-02	3.000
0.3023E-02	3.000
0.3065E-02	3.000
0.3108E-02	3.000
0.3151E-02	3.000
0.3195E-02	3.000
0.3240E-02	3.000
0.3285E-02	3.000
0.3331E-02	3.000
0.3377E-02	3.000
0.3424E-02	3.000
0.3472E-02	3.000
0.3520E-02	3.000
0.3569E-02	3.000
0.3619E-02	3.000
0.3669E-02	3.000
0.3720E-02	3.000
0.3772E-02	3.000
0.3825E-02	3.000
0.3878E-02	3.000
0.3932E-02	3.000
0.3987E-02	3.000
0.4042E-02	3.000
0.4098E-02	3.000
0.4155E-02	3.000
0.4213E-02	3.000
0.4272E-02	3.000
0.4331E-02	3.000
0.4392E-02	3.000
0.4453E-02	3.000
0.4515E-02	3.000
0.4578E-02	3.000
0.4642E-02	3.000
0.4706E-02	3.000
0.4772E-02	3.000
0.4838E-02	3.000
0.4906E-02	3.000
0.4974E-02	3.000
0.5043E-02	3.000
0.5113E-02	3.000
0.5185E-02	3.000
0.5257E-02	3.000
0.5330E-02	3.000
0.5404E-02	3.000
0.5479E-02	3.000
0.5556E-02	3.000
0.5633E-02	3.000
0.5712E-02	3.000
0.5791E-02	3.000
0.5872E-02	3.000
0.5954E-02	3.000
0.6036E-02	3.000
0.6120E-02	3.000
0.6206E-02	3.000
0.6292E-02	3.000
0.6380E-02	3.000
0.6469E-02	3.000
0.6559E-02	3.000
0.6650E-02	3.000
0.6743E-02	3.000
0.6837E-02	3.000
0.6932E-02	3.000
0.7028E-02	3.000
0.7126E-02	3.000
0.7225E-02	3.000
0.7326E-02	3.000
0.7428E-02	3.000
0.7531E-02	3.000
0.7636E-02	3.000
0.7743E-02	3.000
0.7850E-02	3.000
0.7960E-02	3.000
0.8071E-02	3.000
0.8183E-02	3.000
0.8297E-02	3.000
0.8412E-02	3.000
0.8530E-02	3.000
0.8648E-02	3.000
0.8769E-02	3.000
0.8891E-02	3.000
0.9015E-02	3.000
